ogg,gene_id,orthodb_id,scaffolds,level_code,level
EOG091C0481,LOC105462352,23064386,NW_012026835.1:1001475-1006396,7434,Aculeata
EOG091C0JYV,LOC105450817,23064387,NW_012026835.1:1007074-1008644,7434,Aculeata
EOG091C03RF,LOC105450818,23064388,NW_012026835.1:1010112-1014403,7434,Aculeata
EOG091C0DYC,LOC105450821,23064389,NW_012026835.1:1016318-1024133,7434,Aculeata
EOG091C06RX,LOC105450821,23064390,NW_012026835.1:1015037-1019670,7434,Aculeata
EOG091C04PY,LOC105450822,23064391,NW_012026835.1:1025603-1033456,7434,Aculeata
EOG091C08DQ,LOC105450823,23064392,NW_012026835.1:1033832-1036998,7434,Aculeata
EOG091C01QS,LOC105450825,23064395,NW_012026835.1:1038224-1058482,7434,Aculeata
EOG091C098C,LOC105450826,23064396,NW_012026835.1:1059701-1062284,7434,Aculeata
EOG091C0HSS,LOC105450827,23064397,NW_012026835.1:1062441-1063714,7434,Aculeata
EOG091C0DH3,LOC105450828,23064398,NW_012026835.1:1078905-1088448,7434,Aculeata
EOG091C0FCO,LOC105450830,23064401,NW_012026835.1:1114542-1116852,7434,Aculeata
EOG091C0JD0,LOC105450831,23064403,NW_012026835.1:1104101-1107374,7434,Aculeata
EOG091C061J,LOC105450834,23064405,NW_012026835.1:1134838-1160587,7434,Aculeata
EOG091C08XH,LOC105450834,23064408,NW_012026835.1:1126964-1141178,7434,Aculeata
EOG091C0ASW,LOC105450836,23064409,NW_012026835.1:1123684-1126041,7434,Aculeata
EOG091C0HJW,LOC105450837,23064410,NW_012026835.1:1120268-1123787,7434,Aculeata
EOG091C06FP,LOC105450837,23064411,NW_012026835.1:1117214-1120962,7434,Aculeata
EOG091C027H,LOC105450838,23064412,NW_012026835.1:1173960-1210436,7434,Aculeata
EOG091C05HG,LOC105450840,23064413,NW_012026835.1:1162506-1173993,7434,Aculeata
EOG091C02EM,LOC105450840,23064414,NW_012026835.1:1160973-1166768,7434,Aculeata
EOG091C0CDE,LOC105450841,23064416,NW_012026835.1:1219721-1221852,7434,Aculeata
EOG091C0ESL,LOC105450842,23064417,NW_012026835.1:1224232-1225301,7434,Aculeata
EOG091C0E19,LOC105450844,23064420,NW_012026835.1:1225780-1239929,7434,Aculeata
EOG091C0994,LOC105450846,23064422,NW_012026835.1:1268958-1271352,7434,Aculeata
EOG091C09S2,LOC105450571,23064423,NW_012026835.1:1278031-1286038,7434,Aculeata
EOG091C0664,LOC105450848,23064424,NW_012026835.1:1292148-1306247,7434,Aculeata
EOG091C0K2B,LOC105450848,23064425,NW_012026835.1:1292216-1294452,7434,Aculeata
EOG091C02AI,LOC105450850,23064426,NW_012026835.1:1287016-1292005,7434,Aculeata
EOG091C05Z9,LOC105450851,23064427,NW_012026835.1:1306359-1309072,7434,Aculeata
EOG091C0A2O,LOC105450854,23064428,NW_012026835.1:1309262-1311644,7434,Aculeata
EOG091C04TW,LOC105450855,23064429,NW_012026835.1:1313188-1316580,7434,Aculeata
EOG091C04O5,LOC105450856,23064430,NW_012026835.1:1319556-1322983,7434,Aculeata
EOG091C0KQZ,LOC105450857,23064431,NW_012026835.1:1317212-1319568,7434,Aculeata
EOG091C0I0D,LOC105450858,23064432,NW_012026835.1:1323093-1324245,7434,Aculeata
EOG091C03I5,LOC105450861,23064433,NW_012026835.1:1328750-1333551,7434,Aculeata
EOG091C03DW,LOC105450861,23064437,NW_012026835.1:1325087-1341179,7434,Aculeata
EOG091C0E9J,LOC105450862,23064439,NW_012026835.1:1341362-1344170,7434,Aculeata
EOG091C04Q1,LOC105450863,23064440,NW_012026835.1:1345020-1348439,7434,Aculeata
EOG091C0F60,LOC105450865,23064442,NW_012026835.1:1349559-1350745,7434,Aculeata
EOG091C0H66,LOC105450865,23064443,NW_012026835.1:1348491-1349629,7434,Aculeata
EOG091C04LL,LOC105461734,23064444,NW_012026835.1:1351213-1358076,7434,Aculeata
EOG091C00DB,LOC105450867,23064445,NW_012026835.1:1359303-1370886,7434,Aculeata
EOG091C0449,LOC105459856,23064446,NW_012026835.1:1389105-1411823,7434,Aculeata
EOG091C0B1W,LOC105462187,23064448,NW_012026835.1:1371604-1388581,7434,Aculeata
EOG091C0JVZ,LOC105450870,23064451,NW_012026835.1:1422457-1424563,7434,Aculeata
EOG091C0OA6,LOC105450871,23064453,NW_012026835.1:1440497-1441434,7434,Aculeata
EOG091C0CCN,LOC105450872,23064454,NW_012026835.1:1463489-1466486,7434,Aculeata
EOG091C003C,LOC105450873,23064455,NW_012026835.1:1452708-1471654,7434,Aculeata
EOG091C0J3J,LOC105450874,23064456,NW_012026835.1:1451256-1452606,7434,Aculeata
EOG091C01UO,LOC105450875,23064457,NW_012026835.1:1442078-1451121,7434,Aculeata
EOG091C08HE,LOC105450876,23064458,NW_012026835.1:1472617-1476271,7434,Aculeata
EOG091C06L6,LOC105450877,23064459,NW_012026835.1:1484843-1491040,7434,Aculeata
EOG091C08RO,LOC105450878,23064461,NW_012026835.1:1476813-1484741,7434,Aculeata
EOG091C06BL,LOC105450879,23064462,NW_012026835.1:1491144-1493668,7434,Aculeata
EOG091C0AE3,LOC105450881,23064463,NW_012026835.1:1493765-1496476,7434,Aculeata
EOG091C0G87,LOC105450882,23064464,NW_012026835.1:1497084-1500735,7434,Aculeata
EOG091C0GOT,LOC105450883,23064465,NW_012026835.1:1500758-1503069,7434,Aculeata
EOG091C0HD2,LOC105450884,23064466,NW_012026835.1:1504655-1507319,7434,Aculeata
EOG091C09U1,LOC105450886,23064468,NW_012026835.1:1513569-1516693,7434,Aculeata
EOG091C05QI,LOC105450887,23064469,NW_012026835.1:1509354-1513395,7434,Aculeata
EOG091C019H,LOC105450888,23064471,NW_012026835.1:1519686-1543028,7434,Aculeata
EOG090X04UK,LOC105455742,23064473,NW_012027039.1:13058-14012,6656,Arthropoda
EOG091C0REB,LOC105462377,23064476,NW_012027061.1:12992-25767,7434,Aculeata
EOG091C0LWN,LOC105449517,23064477,NW_012027038.1:18300-18671,7434,Aculeata
EOG091C030H,LOC105452293,23064480,NW_012026856.1:11476-65914,7434,Aculeata
EOG091C027Z,LOC105452295,23064482,NW_012026856.1:185660-189508,7434,Aculeata
EOG091C06AW,LOC105452296,23064483,NW_012026856.1:191463-196891,7434,Aculeata
EOG091C07MF,LOC105455821,23064489,NW_012027046.1:1181598-1185380,7434,Aculeata
EOG091G09AX,LOC105455822,23064490,NW_012027046.1:1274418-1276198,33208,Metazoa
EOG091B0AXP,LOC105456078,23064491,NW_012027103.1:7685-9067,7399,Hymenoptera
EOG091C0KN9,LOC105456063,23064492,NW_012027103.1:166288-167499,7434,Aculeata
EOG091G1E17,LOC105456080,23064494,NW_012027103.1:222673-226946,33208,Metazoa
EOG091C0Q2S,LOC105452625,23064496,NW_012026863.1:17686-21017,7434,Aculeata
EOG091C07VG,LOC105462400,23064497,NW_012026863.1:21022-25430,7434,Aculeata
EOG091C0MVA,LOC105452625,23064498,NW_012026863.1:28057-36486,7434,Aculeata
EOG091C0EFD,LOC105449779,23064503,NW_012026863.1:65404-70145,7434,Aculeata
EOG091C0HAP,LOC105452626,23064508,NW_012026863.1:103232-104247,7434,Aculeata
EOG091C0S4G,LOC105450651,23064510,NW_012026863.1:116609-123627,7434,Aculeata
EOG091C0SIO,LOC105457042,23064511,NW_012026863.1:125436-140985,7434,Aculeata
EOG091C0NVO,LOC105449817,23064512,NW_012026863.1:155282-155929,7434,Aculeata
EOG091C0LCV,LOC105456302,23064514,NW_012026863.1:158560-196704,7434,Aculeata
EOG091G04AX,LOC105452180,23064520,NW_012026854.1:1590-4128,33208,Metazoa
EOG091C0L4E,LOC105452182,23064521,NW_012026854.1:7318-8783,7434,Aculeata
EOG091G1308,LOC105452182,23064522,NW_012026854.1:4627-7483,33208,Metazoa
EOG091C0AZF,LOC105452185,23064523,NW_012026854.1:12742-22638,7434,Aculeata
EOG091C038Z,LOC105452185,23064524,NW_012026854.1:8986-13001,7434,Aculeata
EOG091C0CHM,LOC105452186,23064525,NW_012026854.1:31898-44443,7434,Aculeata
EOG091C0CF7,LOC105452188,23064527,NW_012026854.1:120623-153561,7434,Aculeata
EOG091C0GZ8,LOC105452189,23064528,NW_012026854.1:154228-156502,7434,Aculeata
EOG091C00AR,LOC105452192,23064531,NW_012026854.1:156627-561780,7434,Aculeata
EOG091C0EVO,LOC105452193,23064532,NW_012026854.1:629708-686056,7434,Aculeata
EOG091C0A4E,LOC105452194,23064534,NW_012026854.1:578242-583073,7434,Aculeata
EOG091C0L6G,LOC105452196,23064537,NW_012026854.1:778745-781894,7434,Aculeata
EOG091C0GBT,LOC105452197,23064538,NW_012026854.1:784610-787795,7434,Aculeata
EOG091C09PF,LOC105452198,23064539,NW_012026854.1:792232-799205,7434,Aculeata
EOG091C0FVD,LOC105452199,23064541,NW_012026854.1:809092-812023,7434,Aculeata
EOG091C07R1,LOC105452200,23064542,NW_012026854.1:813053-818739,7434,Aculeata
EOG091C0EXE,LOC105452202,23064545,NW_012026854.1:829995-845848,7434,Aculeata
EOG091C0KCN,LOC105452203,23064546,NW_012026854.1:1120189-1123594,7434,Aculeata
EOG091C0AJA,LOC105452206,23064551,NW_012026854.1:850247-1224982,7434,Aculeata
EOG091C0A8G,LOC105452207,23064552,NW_012026854.1:1227005-1229022,7434,Aculeata
EOG091C05MT,LOC105452209,23064553,NW_012026854.1:1229357-1234936,7434,Aculeata
EOG091C00FI,LOC105452210,23064555,NW_012026854.1:1237816-1287120,7434,Aculeata
EOG091C0DPN,LOC105452211,23064556,NW_012026854.1:1235075-1237825,7434,Aculeata
EOG091C076H,LOC105452213,23064559,NW_012026854.1:1295613-1395706,7434,Aculeata
EOG091C0B8Q,LOC105452215,23064560,NW_012026854.1:1403547-1409120,7434,Aculeata
EOG091C0F0O,LOC105452216,23064562,NW_012026854.1:1417017-1420322,7434,Aculeata
EOG091C0GHG,LOC105452217,23064563,NW_012026854.1:1411883-1415156,7434,Aculeata
EOG091C0F7O,LOC105452219,23064564,NW_012026854.1:1421802-1425977,7434,Aculeata
EOG091C025T,LOC105452221,23064567,NW_012026854.1:1468744-1778002,7434,Aculeata
EOG091C0KQ1,LOC105452222,23064568,NW_012026854.1:1784757-1787015,7434,Aculeata
EOG091C0I0M,LOC105452226,23064572,NW_012026854.1:1808403-1811213,7434,Aculeata
EOG091C0019,LOC105453630,23064573,NW_012026894.1:14317-72108,7434,Aculeata
EOG091C01JH,LOC105453736,23064574,NW_012026894.1:223496-336919,7434,Aculeata
EOG090X00JO,LOC105453636,23064575,NW_012026894.1:624854-670069,6656,Arthropoda
EOG091C0J0X,LOC105453738,23064583,NW_012026894.1:1684246-1694639,7434,Aculeata
EOG091C0064,LOC105453739,23064585,NW_012026894.1:1923714-1961975,7434,Aculeata
EOG091C0AKS,LOC105453740,23064588,NW_012026894.1:2265347-2268555,7434,Aculeata
EOG091C01IW,LOC105453742,23064591,NW_012026894.1:2418607-2430144,7434,Aculeata
EOG091C0O50,LOC105453744,23064593,NW_012026894.1:2679329-2682408,7434,Aculeata
EOG091C0B2E,LOC105453746,23064594,NW_012026894.1:2685234-2686788,7434,Aculeata
EOG091C0E6G,LOC105453748,23064596,NW_012026894.1:3071853-3087178,7434,Aculeata
EOG091C0K3R,LOC105453749,23064598,NW_012026894.1:3254609-3256038,7434,Aculeata
EOG091C00EQ,LOC105453750,23064599,NW_012026894.1:3324936-3335521,7434,Aculeata
EOG091C02IZ,LOC105460909,23064601,NW_012026861.1:468243-517131,7434,Aculeata
EOG091C00KA,LOC105452610,23064604,NW_012026862.1:21-9722,7434,Aculeata
EOG091C0D4E,LOC105452588,23064605,NW_012026862.1:266974-268143,7434,Aculeata
EOG091C00KA,LOC105451825,23064606,NW_012026862.1:288430-336163,7434,Aculeata
EOG091C0H6I,LOC105452612,23064607,NW_012026862.1:498024-500510,7434,Aculeata
EOG091C0D0A,LOC105452613,23064608,NW_012026862.1:846457-848284,7434,Aculeata
EOG091C0GLW,LOC105452733,23064612,NW_012026969.1:338800-434886,7434,Aculeata
EOG091C0O8A,LOC105455190,23064613,NW_012026969.1:795907-797638,7434,Aculeata
EOG090X05VY,LOC105455191,23064615,NW_012026969.1:1139052-1143413,6656,Arthropoda
EOG090X0KWT,LOC105449461,23064618,NW_012026819.1:24551-27439,6656,Arthropoda
EOG091B0RBO,LOC105450305,23064623,NW_012026819.1:87430-88944,7399,Hymenoptera
EOG091C0NKU,LOC105449074,23064624,NW_012026819.1:89040-89932,7434,Aculeata
EOG091C0D0K,LOC105449136,23064626,NW_012026819.1:113279-122881,7434,Aculeata
EOG091C0PZ1,LOC105450209,23064628,NW_012026819.1:161196-169385,7434,Aculeata
EOG091C023J,LOC105449960,23064629,NW_012026819.1:169812-175031,7434,Aculeata
EOG090R0JSR,LOC105452848,23064632,NW_012026819.1:198869-204436,33392,Endopterygota
EOG091G12U6,LOC105451854,23064636,NW_012026819.1:207206-207637,33208,Metazoa
EOG091C0CSL,LOC105449961,23064638,NW_012026819.1:210244-211552,7434,Aculeata
EOG090W0QHH,LOC105461608,23064639,NW_012026819.1:211915-216102,50557,Insecta
EOG091B0MC5,LOC105451913,23064641,NW_012026819.1:217821-218895,7399,Hymenoptera
EOG091C03W8,LOC105454958,23064642,NW_012026819.1:219579-220022,7434,Aculeata
EOG091B070B,LOC105450356,23064643,NW_012026819.1:221274-240599,7399,Hymenoptera
EOG091C0AGX,LOC105455589,23064645,NW_012026819.1:241360-241791,7434,Aculeata
EOG091C0KB8,LOC105449092,23064647,NW_012026819.1:245207-246834,7434,Aculeata
EOG091C0E9O,LOC105449476,23064650,NW_012026819.1:300321-302099,7434,Aculeata
EOG090R0IBD,LOC105449962,23064651,NW_012026819.1:318788-319447,33392,Endopterygota
EOG091C05JW,LOC105449964,23064654,NW_012026819.1:330544-331066,7434,Aculeata
EOG091C0QH4,LOC105449965,23064655,NW_012026819.1:331115-344243,7434,Aculeata
EOG091C02VN,LOC105458291,23064657,NW_012026819.1:367856-402332,7434,Aculeata
EOG091G08LA,LOC105449847,23064658,NW_012026819.1:495545-496923,33208,Metazoa
EOG091C0L0R,LOC105449968,23064659,NW_012026819.1:542969-543659,7434,Aculeata
EOG091C063R,LOC105449969,23064660,NW_012026819.1:751336-762037,7434,Aculeata
EOG091C0QVF,LOC105449970,23064662,NW_012026819.1:806294-808431,7434,Aculeata
EOG091G0217,LOC105460775,23064664,NW_012026819.1:831671-832456,33208,Metazoa
EOG090X0KLN,LOC105452848,23064666,NW_012026819.1:832994-836973,6656,Arthropoda
EOG091B0MKJ,LOC105449534,23064667,NW_012026819.1:837729-839126,7399,Hymenoptera
EOG091C0K6B,LOC105450349,23064671,NW_012026819.1:844071-846209,7434,Aculeata
EOG091C0RGR,LOC105458415,23064672,NW_012026819.1:846334-847688,7434,Aculeata
EOG091C0KBA,LOC105448464,23064675,NW_012026819.1:868955-870208,7434,Aculeata
EOG090X0FLJ,LOC105449971,23064677,NW_012026819.1:881069-898408,6656,Arthropoda
EOG091C0AIF,LOC105449972,23064678,NW_012026819.1:899997-901828,7434,Aculeata
EOG091C0LQ4,LOC105456302,23064688,NW_012026819.1:1981119-1986718,7434,Aculeata
EOG091C0SLA,LOC105449975,23064689,NW_012026819.1:2046677-2049242,7434,Aculeata
EOG091C00SU,LOC105449976,23064690,NW_012026819.1:2193673-2199021,7434,Aculeata
EOG091C0LY4,LOC105449934,23064693,NW_012026819.1:2688421-2688858,7434,Aculeata
EOG091C026Z,LOC105449933,23064694,NW_012026819.1:2712959-2716387,7434,Aculeata
EOG091C09EW,LOC105449951,23064696,NW_012026819.1:2865721-2868228,7434,Aculeata
EOG091C0JEC,LOC105461731,23064697,NW_012026819.1:3231225-3237613,7434,Aculeata
EOG091C0NEM,LOC105458120,23064702,NW_012026819.1:3304509-3308242,7434,Aculeata
EOG091C0REP,LOC105456145,23064703,NW_012026819.1:3314740-3315848,7434,Aculeata
EOG091C0BTA,LOC105453028,23064706,NW_012026867.1:42495-45316,7434,Aculeata
EOG091C0CXY,LOC105453029,23064707,NW_012026867.1:53066-57121,7434,Aculeata
EOG091C0KHD,LOC105453030,23064711,NW_012026867.1:556694-557083,7434,Aculeata
EOG091C0OCM,LOC105457008,23064714,NW_012026867.1:559541-562363,7434,Aculeata
EOG091C0JRS,LOC105457136,23064715,NW_012026867.1:562744-563916,7434,Aculeata
EOG091C098N,LOC105453031,23064720,NW_012026867.1:1348183-1349147,7434,Aculeata
EOG091C03XB,LOC105453034,23064723,NW_012026867.1:1582090-1586772,7434,Aculeata
EOG091C007X,LOC105453035,23064724,NW_012026867.1:1636035-1663979,7434,Aculeata
EOG091C047W,LOC105453036,23064725,NW_012026867.1:1664588-1668566,7434,Aculeata
EOG091C07EH,LOC105454895,23064728,NW_012026917.1:6309-14198,7434,Aculeata
EOG091C0E0Y,LOC105454896,23064729,NW_012026917.1:50876-53481,7434,Aculeata
EOG091C04RA,LOC105456757,23064732,NW_012026917.1:382211-387250,7434,Aculeata
EOG091C0L9C,LOC105454885,23064735,NW_012026917.1:724538-724870,7434,Aculeata
EOG091C0JQE,LOC105454898,23064738,NW_012026917.1:846171-849809,7434,Aculeata
EOG091C0ICS,LOC105452550,23064739,NW_012026860.1:160-4097,7434,Aculeata
EOG091C00T1,LOC105452490,23064742,NW_012026859.1:201442-213578,7434,Aculeata
EOG090X0O6Y,LOC105462146,23064743,NW_012026859.1:310634-313596,6656,Arthropoda
EOG091C0MBP,LOC105452469,23064744,NW_012026859.1:372635-372934,7434,Aculeata
EOG091C05XH,LOC105452491,23064746,NW_012026859.1:620199-623521,7434,Aculeata
EOG091C0DTH,LOC105458609,23064747,NW_012028382.1:118056-120214,7434,Aculeata
EOG091C01NH,LOC105458610,23064750,NW_012028382.1:388903-440122,7434,Aculeata
EOG091C0J3U,LOC105458611,23064751,NW_012028382.1:445034-445902,7434,Aculeata
EOG091C0NED,LOC105458612,23064754,NW_012028382.1:617645-619570,7434,Aculeata
EOG091C006Z,LOC105458613,23064755,NW_012028382.1:747020-814751,7434,Aculeata
EOG091C0EKT,LOC105458614,23064756,NW_012028382.1:1140527-1146220,7434,Aculeata
EOG091C00JY,LOC105458615,23064758,NW_012028382.1:1768249-1799960,7434,Aculeata
EOG091C0CBS,LOC105458598,23064761,NW_012028382.1:1947698-1962585,7434,Aculeata
EOG091C01FU,LOC105458618,23064762,NW_012028382.1:2023227-2037736,7434,Aculeata
EOG091C0A7U,LOC105454174,23064763,NW_012026902.1:154678-162480,7434,Aculeata
EOG091C0KOI,LOC105454175,23064764,NW_012026902.1:171009-171529,7434,Aculeata
EOG091C02XQ,LOC105454176,23064765,NW_012026902.1:232206-262932,7434,Aculeata
EOG091C0HM5,LOC105454177,23064767,NW_012026902.1:289785-359065,7434,Aculeata
EOG090X17HA,LOC105454139,23064769,NW_012026902.1:814377-820098,6656,Arthropoda
EOG091C00NI,LOC105454179,23064773,NW_012026902.1:1227896-1232433,7434,Aculeata
EOG091C0GV3,LOC105455685,23064774,NW_012027002.1:13047-20208,7434,Aculeata
EOG091C0BFP,LOC105455686,23064776,NW_012027002.1:680127-681618,7434,Aculeata
EOG090X0EFC,LOC105455688,23064778,NW_012027002.1:2057404-2064112,6656,Arthropoda
EOG091C0FSA,LOC105455689,23064779,NW_012027002.1:2069805-2070137,7434,Aculeata
EOG091C0AXS,LOC105454526,23064780,NW_012026905.1:2166-6837,7434,Aculeata
EOG091C0D7T,LOC105454396,23064781,NW_012026905.1:219039-226442,7434,Aculeata
EOG091C02VE,LOC105454528,23064782,NW_012026905.1:235711-243199,7434,Aculeata
EOG091C03LR,LOC105454529,23064783,NW_012026905.1:317937-327632,7434,Aculeata
EOG091C05UF,LOC105454530,23064785,NW_012026905.1:463214-468221,7434,Aculeata
EOG091C0CDA,LOC105454531,23064786,NW_012026905.1:468685-470751,7434,Aculeata
EOG091C002G,LOC105454532,23064788,NW_012026905.1:839210-882620,7434,Aculeata
EOG091C039A,LOC105454533,23064789,NW_012026905.1:935086-953394,7434,Aculeata
EOG091C0L5H,LOC105454534,23064790,NW_012026905.1:1106814-1109463,7434,Aculeata
EOG091C0BDT,LOC105454536,23064791,NW_012026905.1:1262480-1279048,7434,Aculeata
EOG091C0T7C,LOC105448075,23064792,NW_012026905.1:1294633-1295326,7434,Aculeata
EOG091C0NLQ,LOC105454538,23064794,NW_012026905.1:1364284-1365061,7434,Aculeata
EOG091C0O09,LOC105454481,23064795,NW_012026905.1:1425929-1427119,7434,Aculeata
EOG091C00HA,LOC105454539,23064796,NW_012026905.1:1531008-1539628,7434,Aculeata
EOG091C0OQD,LOC105454540,23064797,NW_012026905.1:1596585-1604184,7434,Aculeata
EOG091G1LHM,LOC105456705,23064798,NW_012026905.1:1604296-1604616,33208,Metazoa
EOG091C0HFZ,LOC105454499,23064799,NW_012026905.1:1692157-1696825,7434,Aculeata
EOG090X0GQC,LOC105454542,23064801,NW_012026905.1:2008116-2008463,6656,Arthropoda
EOG091C0Q0R,LOC105460162,23064802,NW_012026857.1:943-3704,7434,Aculeata
EOG091C0LTI,LOC105456481,23064803,NW_012026857.1:15292-19896,7434,Aculeata
EOG091B0ESZ,LOC105452372,23064811,NW_012026857.1:101489-103039,7399,Hymenoptera
EOG091C0JN0,LOC105452373,23064812,NW_012026857.1:103144-103698,7434,Aculeata
EOG090X04UK,LOC105452374,23064813,NW_012026857.1:104992-107778,6656,Arthropoda
EOG091C0JRS,LOC105457136,23064814,NW_012026857.1:132549-133370,7434,Aculeata
EOG091C0JRS,LOC105457008,23064815,NW_012026857.1:134093-135036,7434,Aculeata
EOG090X1BCF,LOC105461059,23064816,NW_012026857.1:137044-137886,6656,Arthropoda
EOG091C0ITP,LOC105457590,23064817,NW_012026857.1:138073-140927,7434,Aculeata
EOG090X0BPB,LOC105452376,23064819,NW_012026857.1:162734-166091,6656,Arthropoda
EOG091C00Q6,LOC105452377,23064820,NW_012026857.1:193045-237631,7434,Aculeata
EOG091C00A1,LOC105452378,23064822,NW_012026857.1:659819-695316,7434,Aculeata
EOG091C08WU,LOC105452379,23064823,NW_012026857.1:712005-718568,7434,Aculeata
EOG091C01IC,LOC105454420,23064824,NW_012026837.1:2259-47810,7434,Aculeata
EOG091C0EGF,LOC105450908,23064827,NW_012026837.1:81594-82684,7434,Aculeata
EOG091C00HC,LOC105450911,23064830,NW_012026837.1:90830-142107,7434,Aculeata
EOG091C0IW6,LOC105450912,23064832,NW_012026837.1:150736-152964,7434,Aculeata
EOG091C0MFS,LOC105450914,23064840,NW_012026837.1:464532-465736,7434,Aculeata
EOG090X0ELX,LOC105460733,23064841,NW_012026837.1:471145-471851,6656,Arthropoda
EOG091C0M59,LOC105460733,23064842,NW_012026837.1:474701-475791,7434,Aculeata
EOG090X07UM,LOC105450918,23064843,NW_012026837.1:482019-482815,6656,Arthropoda
EOG091C0J5Y,LOC105450919,23064846,NW_012026837.1:585673-588801,7434,Aculeata
EOG091C00E4,LOC105450920,23064847,NW_012026837.1:593464-596728,7434,Aculeata
EOG091C01VS,LOC105450922,23064849,NW_012026837.1:604402-628021,7434,Aculeata
EOG091C0MEU,LOC105450923,23064850,NW_012026837.1:599225-600084,7434,Aculeata
EOG091C07WL,LOC105450931,23064855,NW_012026837.1:643055-646275,7434,Aculeata
EOG091C0BWQ,LOC105450930,23064856,NW_012026837.1:637813-641033,7434,Aculeata
EOG091C0FD4,LOC105450931,23064857,NW_012026837.1:632766-644036,7434,Aculeata
EOG091C008W,LOC105450934,23064862,NW_012026837.1:650270-683455,7434,Aculeata
EOG091C09J1,LOC105459856,23064863,NW_012026837.1:727710-734868,7434,Aculeata
EOG091C0FPB,LOC105450937,23064864,NW_012026837.1:735592-737368,7434,Aculeata
EOG091C0HDA,LOC105450944,23064874,NW_012026837.1:1242344-1243319,7434,Aculeata
EOG091C03SV,LOC105451288,23064875,NW_012026837.1:1238405-1242099,7434,Aculeata
EOG091C08QL,LOC105450946,23064876,NW_012026837.1:1234911-1237241,7434,Aculeata
EOG091C0HB1,LOC105450947,23064880,NW_012026837.1:1345704-1347268,7434,Aculeata
EOG091C08XZ,LOC105450948,23064881,NW_012026837.1:1341707-1345726,7434,Aculeata
EOG091C0BY2,LOC105450949,23064883,NW_012026837.1:1347971-1350735,7434,Aculeata
EOG091C0DSJ,LOC105450950,23064884,NW_012026837.1:1407417-1411826,7434,Aculeata
EOG091C03G1,LOC105450951,23064885,NW_012026837.1:1392521-1413122,7434,Aculeata
EOG091C05AG,LOC105450953,23064886,NW_012026837.1:1395322-1398607,7434,Aculeata
EOG091C000H,LOC105459856,23064887,NW_012026837.1:1353318-1389274,7434,Aculeata
EOG091C0HC1,LOC105450955,23064888,NW_012026837.1:1351127-1353214,7434,Aculeata
EOG091C068J,LOC105450956,23064890,NW_012026837.1:1413208-1418756,7434,Aculeata
EOG091C0136,LOC105450957,23064891,NW_012026837.1:1425149-1431224,7434,Aculeata
EOG091C04X6,LOC105450960,23064892,NW_012026837.1:1419992-1424961,7434,Aculeata
EOG091C0JCY,LOC105450960,23064893,NW_012026837.1:1418826-1420097,7434,Aculeata
EOG091C0DHN,LOC105450961,23064894,NW_012026837.1:1431332-1433461,7434,Aculeata
EOG091C0M49,LOC105450962,23064895,NW_012026837.1:1433577-1434378,7434,Aculeata
EOG091C0AEZ,LOC105450963,23064898,NW_012026837.1:1531529-1565240,7434,Aculeata
EOG091C0KCI,LOC105450964,23064899,NW_012026837.1:1565939-1567133,7434,Aculeata
EOG091C06NY,LOC105450966,23064900,NW_012026837.1:1567754-1570818,7434,Aculeata
EOG091C02GJ,LOC105450967,23064901,NW_012026837.1:1574739-1579112,7434,Aculeata
EOG091C0H8N,LOC105450968,23064902,NW_012026837.1:1570947-1574656,7434,Aculeata
EOG091C0CT9,LOC105450969,23064903,NW_012026837.1:1571793-1572783,7434,Aculeata
EOG091C0EPJ,LOC105450970,23064904,NW_012026837.1:1579559-1581755,7434,Aculeata
EOG091C031S,LOC105450971,23064905,NW_012026837.1:1583154-1589039,7434,Aculeata
EOG091C031S,LOC105450973,23064906,NW_012026837.1:1590029-1595328,7434,Aculeata
EOG091C06EV,LOC105450974,23064907,NW_012026837.1:1595817-1602608,7434,Aculeata
EOG091C0691,LOC105450975,23064908,NW_012026837.1:1602756-1613569,7434,Aculeata
EOG091C00Q5,LOC105450976,23064909,NW_012026837.1:1617584-1634647,7434,Aculeata
EOG091C0230,LOC105450977,23064910,NW_012026837.1:1634712-1641125,7434,Aculeata
EOG091C0E4Z,LOC105450979,23064912,NW_012026837.1:1641737-1646293,7434,Aculeata
EOG091C0L03,LOC105450980,23064913,NW_012026837.1:1647196-1648320,7434,Aculeata
EOG091C0719,LOC105450981,23064914,NW_012026837.1:1648485-1652005,7434,Aculeata
EOG091C0KUM,LOC105450982,23064915,NW_012026837.1:1652445-1653753,7434,Aculeata
EOG091C03X4,LOC105450983,23064916,NW_012026837.1:1657202-1664423,7434,Aculeata
EOG091C0DXG,LOC105450985,23064918,NW_012026837.1:1653845-1657045,7434,Aculeata
EOG091C08JB,LOC105450986,23064919,NW_012026837.1:1664508-1668339,7434,Aculeata
EOG091C0D4V,LOC105449014,23064920,NW_012026837.1:1669203-1671118,7434,Aculeata
EOG091C0KI0,LOC105450988,23064921,NW_012026837.1:1671623-1672679,7434,Aculeata
EOG091C0ARQ,LOC105450989,23064922,NW_012026837.1:1673577-1679489,7434,Aculeata
EOG091C0FBB,LOC105450991,23064923,NW_012026837.1:1687354-1688857,7434,Aculeata
EOG091C04GC,LOC105450991,23064924,NW_012026837.1:1680640-1687530,7434,Aculeata
EOG091C0B4K,LOC105450994,23064925,NW_012026837.1:1707572-1709711,7434,Aculeata
